observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-21T23:41:05.607916Z,2025-04-21T23:41:05.616615Z,8.699 ms,7.190134831460675 ms,6.05 ms,35.522 ms,89
2025-04-21T23:41:10.611593Z,2025-04-21T23:41:10.617574Z,5.981 ms,7.176700000000001 ms,5.981 ms,35.522 ms,90
2025-04-21T23:41:15.609171Z,2025-04-21T23:41:15.615739Z,6.568 ms,7.17001098901099 ms,5.981 ms,35.522 ms,91
2025-04-21T23:41:20.615987Z,2025-04-21T23:41:20.622585Z,6.598 ms,7.163793478260871 ms,5.981 ms,35.522 ms,92
2025-04-21T23:41:25.619069Z,2025-04-21T23:41:25.625492Z,6.423 ms,7.155827956989248 ms,5.981 ms,35.522 ms,93
2025-04-21T23:41:30.621043Z,2025-04-21T23:41:30.627764Z,6.721 ms,7.151202127659575 ms,5.981 ms,35.522 ms,94
2025-04-21T23:41:35.623897Z,2025-04-21T23:41:35.630151Z,6.2540000000000004 ms,7.141757894736842 ms,5.981 ms,35.522 ms,95
2025-04-21T23:41:40.628290Z,2025-04-21T23:41:40.634668Z,6.378 ms,7.133802083333334 ms,5.981 ms,35.522 ms,96
2025-04-21T23:41:45.627090Z,2025-04-21T23:41:45.633249Z,6.159000000000001 ms,7.123752577319588 ms,5.981 ms,35.522 ms,97
2025-04-21T23:41:50.627867Z,2025-04-21T23:41:50.634161Z,6.2940000000000005 ms,7.115285714285715 ms,5.981 ms,35.522 ms,98
2025-04-21T23:41:55.628937Z,2025-04-21T23:41:55.635109Z,6.172000000000001 ms,7.105757575757576 ms,5.981 ms,35.522 ms,99
2025-04-21T23:42:00.632862Z,2025-04-21T23:42:00.639132Z,6.2700000000000005 ms,7.0974 ms,5.981 ms,35.522 ms,100
2025-04-21T23:42:05.632846Z,2025-04-21T23:42:05.639335Z,6.489 ms,7.091376237623763 ms,5.981 ms,35.522 ms,101
2025-04-21T23:42:10.633030Z,2025-04-21T23:42:10.639149Z,6.119000000000001 ms,7.081843137254902 ms,5.981 ms,35.522 ms,102
2025-04-21T23:42:15.634892Z,2025-04-21T23:42:15.641255Z,6.3629999999999995 ms,7.074864077669903 ms,5.981 ms,35.522 ms,103
2025-04-21T23:42:20.632853Z,2025-04-21T23:42:20.639121Z,6.268 ms,7.06710576923077 ms,5.981 ms,35.522 ms,104
2025-04-21T23:42:25.644172Z,2025-04-21T23:42:25.650457Z,6.285 ms,7.0596571428571435 ms,5.981 ms,35.522 ms,105
2025-04-21T23:42:30.639966Z,2025-04-21T23:42:30.646684Z,6.718 ms,7.056433962264151 ms,5.981 ms,35.522 ms,106
2025-04-21T23:42:35.643069Z,2025-04-21T23:42:35.649401Z,6.332 ms,7.04966355140187 ms,5.981 ms,35.522 ms,107
2025-04-21T23:42:40.640757Z,2025-04-21T23:42:40.647030Z,6.273 ms,7.042472222222223 ms,5.981 ms,35.522 ms,108
2025-04-21T23:42:45.644792Z,2025-04-21T23:42:45.651106Z,6.314 ms,7.035788990825688 ms,5.981 ms,35.522 ms,109
2025-04-21T23:42:50.641930Z,2025-04-21T23:42:50.648502Z,6.572 ms,7.031572727272728 ms,5.981 ms,35.522 ms,110
2025-04-21T23:42:55.646757Z,2025-04-21T23:42:55.653043Z,6.286 ms,7.024855855855857 ms,5.981 ms,35.522 ms,111
2025-04-21T23:43:00.649085Z,2025-04-21T23:43:00.655250Z,6.165 ms,7.0171785714285715 ms,5.981 ms,35.522 ms,112
2025-04-21T23:43:05.652837Z,2025-04-21T23:43:05.659280Z,6.443 ms,7.0120973451327435 ms,5.981 ms,35.522 ms,113
2025-04-21T23:43:10.653737Z,2025-04-21T23:43:10.660075Z,6.338 ms,7.006184210526316 ms,5.981 ms,35.522 ms,114
2025-04-21T23:43:15.655934Z,2025-04-21T23:43:15.662850Z,6.916 ms,7.0054 ms,5.981 ms,35.522 ms,115
2025-04-21T23:43:20.655692Z,2025-04-21T23:43:20.665720Z,10.028 ms,7.031456896551725 ms,5.981 ms,35.522 ms,116
2025-04-21T23:43:25.655722Z,2025-04-21T23:43:25.661959Z,6.237 ms,7.0246666666666675 ms,5.981 ms,35.522 ms,117
