observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-11-22T19:24:21.131000Z,2025-11-22T19:24:21.145000Z,14.0 ms,180.22522522522524 ms,10.0 ms,1555.0 ms,111
2025-11-22T19:24:21.147000Z,2025-11-22T19:24:21.158000Z,11.0 ms,178.71428571428575 ms,10.0 ms,1555.0 ms,112
2025-11-22T19:24:22.951000Z,2025-11-22T19:24:23.166000Z,215.0 ms,179.0353982300885 ms,10.0 ms,1555.0 ms,113
2025-11-22T19:24:22.951000Z,2025-11-22T19:24:23.827000Z,876.0 ms,185.14912280701756 ms,10.0 ms,1555.0 ms,114
2025-11-22T19:24:22.951000Z,2025-11-22T19:24:23.852000Z,901.0 ms,191.3739130434783 ms,10.0 ms,1555.0 ms,115
2025-11-22T19:24:23.203000Z,2025-11-22T19:24:23.897000Z,694.0 ms,195.70689655172416 ms,10.0 ms,1555.0 ms,116
2025-11-22T19:24:23.203000Z,2025-11-22T19:24:24.440000Z,1237.0 ms,204.6068376068376 ms,10.0 ms,1555.0 ms,117
2025-11-22T19:24:23.203000Z,2025-11-22T19:24:24.462000Z,1259.0 ms,213.54237288135593 ms,10.0 ms,1555.0 ms,118
2025-11-22T19:24:26.131000Z,2025-11-22T19:24:26.150000Z,19.0 ms,211.90756302521007 ms,10.0 ms,1555.0 ms,119
2025-11-22T19:24:26.146000Z,2025-11-22T19:24:26.167000Z,21.0 ms,210.31666666666666 ms,10.0 ms,1555.0 ms,120
2025-11-22T19:24:31.130000Z,2025-11-22T19:24:31.144000Z,14.0 ms,208.69421487603304 ms,10.0 ms,1555.0 ms,121
2025-11-22T19:24:31.145000Z,2025-11-22T19:24:31.156000Z,11.0 ms,207.07377049180326 ms,10.0 ms,1555.0 ms,122
2025-11-22T19:24:36.133000Z,2025-11-22T19:24:36.154000Z,21.0 ms,205.5609756097561 ms,10.0 ms,1555.0 ms,123
2025-11-22T19:24:36.148000Z,2025-11-22T19:24:36.167000Z,19.0 ms,204.0564516129032 ms,10.0 ms,1555.0 ms,124
2025-11-22T19:24:41.136000Z,2025-11-22T19:24:41.155000Z,19.0 ms,202.57599999999996 ms,10.0 ms,1555.0 ms,125
2025-11-22T19:24:41.147000Z,2025-11-22T19:24:41.168000Z,21.0 ms,201.1349206349206 ms,10.0 ms,1555.0 ms,126
