observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-26T09:46:07.471154Z,2025-04-26T09:46:07.472259Z,1.105 ms,2.138229299363057 ms,1.02 ms,17.241 ms,157
2025-04-26T09:46:07.505953Z,2025-04-26T09:46:07.507054Z,1.101 ms,2.131664556962025 ms,1.02 ms,17.241 ms,158
2025-04-26T09:46:07.540536Z,2025-04-26T09:46:07.541770Z,1.234 ms,2.126018867924528 ms,1.02 ms,17.241 ms,159
2025-04-26T09:46:07.575874Z,2025-04-26T09:46:07.580132Z,4.258 ms,2.1393437499999997 ms,1.02 ms,17.241 ms,160
2025-04-26T09:46:07.612380Z,2025-04-26T09:46:07.613446Z,1.066 ms,2.13267701863354 ms,1.02 ms,17.241 ms,161
2025-04-26T09:46:07.657165Z,2025-04-26T09:46:07.658396Z,1.231 ms,2.1271111111111107 ms,1.02 ms,17.241 ms,162
2025-04-26T09:46:07.693853Z,2025-04-26T09:46:07.694932Z,1.0790000000000002 ms,2.120680981595092 ms,1.02 ms,17.241 ms,163
2025-04-26T09:46:07.729884Z,2025-04-26T09:46:07.730975Z,1.091 ms,2.11440243902439 ms,1.02 ms,17.241 ms,164
2025-04-26T09:46:07.765490Z,2025-04-26T09:46:07.770490Z,5.0 ms,2.131890909090909 ms,1.02 ms,17.241 ms,165
2025-04-26T09:46:07.804728Z,2025-04-26T09:46:07.805980Z,1.252 ms,2.126590361445783 ms,1.02 ms,17.241 ms,166
2025-04-26T09:46:07.840503Z,2025-04-26T09:46:07.842002Z,1.4989999999999999 ms,2.122832335329341 ms,1.02 ms,17.241 ms,167
2025-04-26T09:46:07.876870Z,2025-04-26T09:46:07.878157Z,1.287 ms,2.1178571428571424 ms,1.02 ms,17.241 ms,168
2025-04-26T09:46:07.913385Z,2025-04-26T09:46:07.914579Z,1.194 ms,2.112390532544378 ms,1.02 ms,17.241 ms,169
2025-04-26T09:46:07.951107Z,2025-04-26T09:46:07.956264Z,5.157 ms,2.1302999999999996 ms,1.02 ms,17.241 ms,170
2025-04-26T09:46:07.991821Z,2025-04-26T09:46:07.992934Z,1.113 ms,2.1243508771929815 ms,1.02 ms,17.241 ms,171
2025-04-26T09:46:08.024905Z,2025-04-26T09:46:08.026110Z,1.2049999999999998 ms,2.1190058139534877 ms,1.02 ms,17.241 ms,172
2025-04-26T09:46:08.071435Z,2025-04-26T09:46:08.072505Z,1.07 ms,2.112942196531791 ms,1.02 ms,17.241 ms,173
