observed_at,notified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-20T18:54:39.628415Z,2025-04-20T18:54:39.683280Z,54.864999999999995 ms,72.64410752688174 ms,48.999 ms,106.27000000000001 ms,93
2025-04-20T18:54:39.662859Z,2025-04-20T18:54:39.718127Z,55.268 ms,72.45925531914895 ms,48.999 ms,106.27000000000001 ms,94
2025-04-20T18:54:39.698409Z,2025-04-20T18:54:39.754489Z,56.08 ms,72.28684210526318 ms,48.999 ms,106.27000000000001 ms,95
2025-04-20T18:54:39.733164Z,2025-04-20T18:54:39.789802Z,56.638 ms,72.12383333333337 ms,48.999 ms,106.27000000000001 ms,96
2025-04-20T18:54:39.767245Z,2025-04-20T18:54:39.825169Z,57.92400000000001 ms,71.9774432989691 ms,48.999 ms,106.27000000000001 ms,97
2025-04-20T18:54:39.811036Z,2025-04-20T18:54:39.860510Z,49.474 ms,71.74781632653064 ms,48.999 ms,106.27000000000001 ms,98
2025-04-20T18:54:39.846422Z,2025-04-20T18:54:39.899085Z,52.663000000000004 ms,71.55504040404043 ms,48.999 ms,106.27000000000001 ms,99
2025-04-20T18:54:39.881875Z,2025-04-20T18:54:39.934729Z,52.854 ms,71.36803000000003 ms,48.999 ms,106.27000000000001 ms,100
2025-04-20T18:54:39.916779Z,2025-04-20T18:54:39.969704Z,52.925 ms,71.18542574257428 ms,48.999 ms,106.27000000000001 ms,101
2025-04-20T18:54:39.952514Z,2025-04-20T18:54:40.004070Z,51.556 ms,70.99298039215688 ms,48.999 ms,106.27000000000001 ms,102
2025-04-20T18:54:39.987684Z,2025-04-20T18:54:40.038216Z,50.532000000000004 ms,70.7943300970874 ms,48.999 ms,106.27000000000001 ms,103
2025-04-20T18:54:40.022773Z,2025-04-20T18:54:40.076909Z,54.135999999999996 ms,70.63415384615386 ms,48.999 ms,106.27000000000001 ms,104
2025-04-20T18:54:40.056954Z,2025-04-20T18:54:40.111624Z,54.67 ms,70.4821142857143 ms,48.999 ms,106.27000000000001 ms,105
2025-04-20T18:54:40.093119Z,2025-04-20T18:54:40.146853Z,53.733999999999995 ms,70.32411320754719 ms,48.999 ms,106.27000000000001 ms,106
2025-04-20T18:54:40.128629Z,2025-04-20T18:54:40.190310Z,61.681 ms,70.24333644859814 ms,48.999 ms,106.27000000000001 ms,107
2025-04-20T18:54:40.176237Z,2025-04-20T18:54:40.225218Z,48.980999999999995 ms,70.04646296296298 ms,48.980999999999995 ms,106.27000000000001 ms,108
2025-04-20T18:54:40.211294Z,2025-04-20T18:54:40.264915Z,53.621 ms,69.89577064220185 ms,48.980999999999995 ms,106.27000000000001 ms,109
2025-04-20T18:54:40.245872Z,2025-04-20T18:54:40.300769Z,54.897 ms,69.7594181818182 ms,48.980999999999995 ms,106.27000000000001 ms,110
2025-04-20T18:54:40.281710Z,2025-04-20T18:54:40.341305Z,59.595 ms,69.66784684684686 ms,48.980999999999995 ms,106.27000000000001 ms,111
2025-04-20T18:54:40.318939Z,2025-04-20T18:54:40.379753Z,60.814 ms,69.58879464285715 ms,48.980999999999995 ms,106.27000000000001 ms,112
2025-04-20T18:54:40.358486Z,2025-04-20T18:54:40.415300Z,56.814 ms,69.47574336283186 ms,48.980999999999995 ms,106.27000000000001 ms,113
2025-04-20T18:54:40.396211Z,2025-04-20T18:54:40.453913Z,57.702000000000005 ms,69.37246491228072 ms,48.980999999999995 ms,106.27000000000001 ms,114
2025-04-20T18:54:43.496409Z,2025-04-20T18:54:43.542012Z,45.602999999999994 ms,69.1657739130435 ms,45.602999999999994 ms,106.27000000000001 ms,115
2025-04-20T18:54:43.527958Z,2025-04-20T18:54:43.578364Z,50.406 ms,69.00405172413794 ms,45.602999999999994 ms,106.27000000000001 ms,116
