observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-20T20:08:15.741091Z,2025-04-20T20:08:15.794114Z,53.023 ms,67.79458139534883 ms,49.788 ms,444.538 ms,129
2025-04-20T20:08:15.779082Z,2025-04-20T20:08:15.831213Z,52.131 ms,67.67409230769229 ms,49.788 ms,444.538 ms,130
2025-04-20T20:08:15.815763Z,2025-04-20T20:08:15.869771Z,54.008 ms,67.5697709923664 ms,49.788 ms,444.538 ms,131
2025-04-20T20:08:15.855532Z,2025-04-20T20:08:15.908070Z,52.538000000000004 ms,67.45589393939393 ms,49.788 ms,444.538 ms,132
2025-04-20T20:08:15.894828Z,2025-04-20T20:08:15.948091Z,53.263 ms,67.3491804511278 ms,49.788 ms,444.538 ms,133
2025-04-20T20:08:15.931947Z,2025-04-20T20:08:15.987030Z,55.083 ms,67.25764179104475 ms,49.788 ms,444.538 ms,134
2025-04-20T20:08:15.970388Z,2025-04-20T20:08:16.025026Z,54.638 ms,67.16416296296295 ms,49.788 ms,444.538 ms,135
2025-04-20T20:08:16.008225Z,2025-04-20T20:08:16.062898Z,54.673 ms,67.07231617647057 ms,49.788 ms,444.538 ms,136
2025-04-20T20:08:16.046786Z,2025-04-20T20:08:16.107865Z,61.079 ms,67.02856934306567 ms,49.788 ms,444.538 ms,137
2025-04-20T20:08:16.083465Z,2025-04-20T20:08:16.148652Z,65.187 ms,67.01522463768113 ms,49.788 ms,444.538 ms,138
2025-04-20T20:08:16.137091Z,2025-04-20T20:08:16.187409Z,50.318000000000005 ms,66.89510071942443 ms,49.788 ms,444.538 ms,139
2025-04-20T20:08:16.175855Z,2025-04-20T20:08:16.227459Z,51.604 ms,66.78587857142855 ms,49.788 ms,444.538 ms,140
2025-04-20T20:08:16.215768Z,2025-04-20T20:08:16.271882Z,56.114 ms,66.71019148936168 ms,49.788 ms,444.538 ms,141
2025-04-20T20:08:16.255321Z,2025-04-20T20:08:16.312424Z,57.103 ms,66.64253521126759 ms,49.788 ms,444.538 ms,142
2025-04-20T20:08:16.296550Z,2025-04-20T20:08:16.354063Z,57.513 ms,66.57869230769228 ms,49.788 ms,444.538 ms,143
2025-04-20T20:08:16.338196Z,2025-04-20T20:08:16.394157Z,55.961 ms,66.5049583333333 ms,49.788 ms,444.538 ms,144
2025-04-20T20:08:16.379058Z,2025-04-20T20:08:16.438703Z,59.644999999999996 ms,66.45764827586206 ms,49.788 ms,444.538 ms,145
2025-04-20T20:08:16.419712Z,2025-04-20T20:08:16.479982Z,60.269999999999996 ms,66.41526712328765 ms,49.788 ms,444.538 ms,146
2025-04-20T20:08:16.460879Z,2025-04-20T20:08:16.519565Z,58.686 ms,66.3626870748299 ms,49.788 ms,444.538 ms,147
2025-04-20T20:08:16.503374Z,2025-04-20T20:08:16.561118Z,57.744 ms,66.30445270270268 ms,49.788 ms,444.538 ms,148
2025-04-20T20:08:16.549645Z,2025-04-20T20:08:16.604490Z,54.845 ms,66.22754362416104 ms,49.788 ms,444.538 ms,149
2025-04-20T20:08:16.588052Z,2025-04-20T20:08:16.643829Z,55.777 ms,66.15787333333331 ms,49.788 ms,444.538 ms,150
2025-04-20T20:08:16.626713Z,2025-04-20T20:08:16.682030Z,55.317 ms,66.08607947019865 ms,49.788 ms,444.538 ms,151
2025-04-20T20:08:16.665719Z,2025-04-20T20:08:16.727828Z,62.108999999999995 ms,66.05991447368419 ms,49.788 ms,444.538 ms,152
2025-04-20T20:08:16.703022Z,2025-04-20T20:08:16.769150Z,66.128 ms,66.06035947712417 ms,49.788 ms,444.538 ms,153
2025-04-20T20:08:16.742911Z,2025-04-20T20:08:16.810296Z,67.385 ms,66.06896103896102 ms,49.788 ms,444.538 ms,154
2025-04-20T20:08:16.785615Z,2025-04-20T20:08:16.848953Z,63.33800000000001 ms,66.05134193548386 ms,49.788 ms,444.538 ms,155
2025-04-20T20:08:16.826043Z,2025-04-20T20:08:16.891425Z,65.38199999999999 ms,66.04705128205127 ms,49.788 ms,444.538 ms,156
2025-04-20T20:08:16.867491Z,2025-04-20T20:08:16.932182Z,64.691 ms,66.03841401273883 ms,49.788 ms,444.538 ms,157
2025-04-20T20:08:16.905878Z,2025-04-20T20:08:16.974905Z,69.027 ms,66.05732911392404 ms,49.788 ms,444.538 ms,158
2025-04-20T20:08:16.942487Z,2025-04-20T20:08:17.011904Z,69.417 ms,66.07845911949684 ms,49.788 ms,444.538 ms,159
2025-04-20T20:08:16.993611Z,2025-04-20T20:08:17.048185Z,54.574 ms,66.00655624999999 ms,49.788 ms,444.538 ms,160
2025-04-20T20:08:17.030130Z,2025-04-20T20:08:17.086445Z,56.315 ms,65.94636024844719 ms,49.788 ms,444.538 ms,161
2025-04-20T20:08:17.065940Z,2025-04-20T20:08:17.124530Z,58.59 ms,65.90095061728393 ms,49.788 ms,444.538 ms,162
2025-04-20T20:08:17.102014Z,2025-04-20T20:08:17.162503Z,60.489000000000004 ms,65.86774846625767 ms,49.788 ms,444.538 ms,163
2025-04-20T20:08:17.140757Z,2025-04-20T20:08:17.200210Z,59.452999999999996 ms,65.82863414634144 ms,49.788 ms,444.538 ms,164
2025-04-20T20:08:17.178544Z,2025-04-20T20:08:17.248718Z,70.174 ms,65.85496969696968 ms,49.788 ms,444.538 ms,165
2025-04-20T20:08:17.216688Z,2025-04-20T20:08:17.287326Z,70.638 ms,65.88378313253011 ms,49.788 ms,444.538 ms,166
2025-04-20T20:08:17.255238Z,2025-04-20T20:08:17.334369Z,79.131 ms,65.96310778443113 ms,49.788 ms,444.538 ms,167
2025-04-20T20:08:17.290567Z,2025-04-20T20:08:17.375242Z,84.675 ms,66.07448809523808 ms,49.788 ms,444.538 ms,168
2025-04-20T20:08:17.326679Z,2025-04-20T20:08:17.423132Z,96.453 ms,66.25424260355028 ms,49.788 ms,444.538 ms,169
2025-04-20T20:08:17.369455Z,2025-04-20T20:08:17.465007Z,95.55199999999999 ms,66.42658235294117 ms,49.788 ms,444.538 ms,170
2025-04-20T20:08:17.406761Z,2025-04-20T20:08:17.498017Z,91.256 ms,66.57178362573099 ms,49.788 ms,444.538 ms,171
2025-04-20T20:08:17.444367Z,2025-04-20T20:08:17.537638Z,93.271 ms,66.72701162790696 ms,49.788 ms,444.538 ms,172
2025-04-20T20:08:17.482268Z,2025-04-20T20:08:17.571653Z,89.385 ms,66.85798265895953 ms,49.788 ms,444.538 ms,173
2025-04-20T20:08:17.518987Z,2025-04-20T20:08:17.610072Z,91.085 ms,66.99721839080458 ms,49.788 ms,444.538 ms,174
2025-04-20T20:08:17.555839Z,2025-04-20T20:08:17.642547Z,86.708 ms,67.10985142857142 ms,49.788 ms,444.538 ms,175
2025-04-20T20:08:17.591866Z,2025-04-20T20:08:17.681778Z,89.912 ms,67.23940909090908 ms,49.788 ms,444.538 ms,176
2025-04-20T20:08:17.627207Z,2025-04-20T20:08:17.714334Z,87.127 ms,67.3517683615819 ms,49.788 ms,444.538 ms,177
2025-04-20T20:08:17.662667Z,2025-04-20T20:08:17.758035Z,95.368 ms,67.5091629213483 ms,49.788 ms,444.538 ms,178
2025-04-20T20:08:17.698817Z,2025-04-20T20:08:17.798214Z,99.397 ms,67.68730726256983 ms,49.788 ms,444.538 ms,179
2025-04-20T20:08:17.734373Z,2025-04-20T20:08:17.830888Z,96.515 ms,67.8474611111111 ms,49.788 ms,444.538 ms,180
2025-04-20T20:08:17.783385Z,2025-04-20T20:08:17.869134Z,85.74900000000001 ms,67.94636464088397 ms,49.788 ms,444.538 ms,181
2025-04-20T20:08:17.818961Z,2025-04-20T20:08:17.902810Z,83.849 ms,68.03374175824176 ms,49.788 ms,444.538 ms,182
2025-04-20T20:08:17.854280Z,2025-04-20T20:08:17.942186Z,87.90599999999999 ms,68.14233333333333 ms,49.788 ms,444.538 ms,183
2025-04-20T20:08:17.888806Z,2025-04-20T20:08:17.974005Z,85.199 ms,68.23503260869565 ms,49.788 ms,444.538 ms,184
2025-04-20T20:08:17.928681Z,2025-04-20T20:08:18.015459Z,86.77799999999999 ms,68.33526486486487 ms,49.788 ms,444.538 ms,185
2025-04-20T20:08:17.980888Z,2025-04-20T20:08:18.056925Z,76.03699999999999 ms,68.37667204301074 ms,49.788 ms,444.538 ms,186
2025-04-20T20:08:18.017137Z,2025-04-20T20:08:18.105627Z,88.49 ms,68.48422994652407 ms,49.788 ms,444.538 ms,187
2025-04-20T20:08:18.052286Z,2025-04-20T20:08:18.138693Z,86.407 ms,68.57956382978722 ms,49.788 ms,444.538 ms,188
2025-04-20T20:08:18.087482Z,2025-04-20T20:08:18.178565Z,91.083 ms,68.69862962962962 ms,49.788 ms,444.538 ms,189
2025-04-20T20:08:18.124226Z,2025-04-20T20:08:18.211229Z,87.003 ms,68.79496842105262 ms,49.788 ms,444.538 ms,190
2025-04-20T20:08:18.160559Z,2025-04-20T20:08:18.251324Z,90.765 ms,68.90999476439788 ms,49.788 ms,444.538 ms,191
2025-04-20T20:08:18.198270Z,2025-04-20T20:08:18.291726Z,93.456 ms,69.03783854166664 ms,49.788 ms,444.538 ms,192
2025-04-20T20:08:18.234637Z,2025-04-20T20:08:18.324404Z,89.767 ms,69.14524352331604 ms,49.788 ms,444.538 ms,193
