observed_at,notified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-20T19:30:07.204486Z,2025-04-20T19:30:07.266164Z,61.678 ms,185.96896969696968 ms,56.443 ms,731.082 ms,99
2025-04-20T19:30:07.245678Z,2025-04-20T19:30:07.326995Z,81.31700000000001 ms,184.92244999999997 ms,56.443 ms,731.082 ms,100
2025-04-20T19:30:07.306571Z,2025-04-20T19:30:07.384702Z,78.131 ms,183.86510891089105 ms,56.443 ms,731.082 ms,101
2025-04-20T19:30:07.349276Z,2025-04-20T19:30:07.435024Z,85.748 ms,182.9031764705882 ms,56.443 ms,731.082 ms,102
2025-04-20T19:30:07.396559Z,2025-04-20T19:30:07.485548Z,88.989 ms,181.99138834951452 ms,56.443 ms,731.082 ms,103
2025-04-20T19:30:07.451987Z,2025-04-20T19:30:07.522384Z,70.397 ms,180.91836538461533 ms,56.443 ms,731.082 ms,104
2025-04-20T19:30:07.502760Z,2025-04-20T19:30:07.563975Z,61.214999999999996 ms,179.77833333333328 ms,56.443 ms,731.082 ms,105
2025-04-20T19:30:07.542904Z,2025-04-20T19:30:07.605089Z,62.184999999999995 ms,178.6689622641509 ms,56.443 ms,731.082 ms,106
2025-04-20T19:30:07.583805Z,2025-04-20T19:30:07.644196Z,60.391 ms,177.56356074766353 ms,56.443 ms,731.082 ms,107
2025-04-20T19:30:07.624948Z,2025-04-20T19:30:07.689704Z,64.756 ms,176.51904629629624 ms,56.443 ms,731.082 ms,108
2025-04-20T19:30:07.668054Z,2025-04-20T19:30:07.732163Z,64.109 ms,175.48776146788987 ms,56.443 ms,731.082 ms,109
2025-04-20T19:30:07.713926Z,2025-04-20T19:30:07.800121Z,86.195 ms,174.67600909090902 ms,56.443 ms,731.082 ms,110
2025-04-20T19:30:07.778574Z,2025-04-20T19:30:07.851909Z,73.335 ms,173.76302702702696 ms,56.443 ms,731.082 ms,111
2025-04-20T19:30:07.823152Z,2025-04-20T19:30:07.914035Z,90.88300000000001 ms,173.02302678571425 ms,56.443 ms,731.082 ms,112
2025-04-20T19:30:07.868323Z,2025-04-20T19:30:07.966344Z,98.021 ms,172.35929203539817 ms,56.443 ms,731.082 ms,113
2025-04-20T19:30:07.917350Z,2025-04-20T19:30:08.011862Z,94.512 ms,171.67642105263153 ms,56.443 ms,731.082 ms,114
2025-04-20T19:30:07.966826Z,2025-04-20T19:30:08.051010Z,84.184 ms,170.91561739130432 ms,56.443 ms,731.082 ms,115
2025-04-20T19:30:08.012304Z,2025-04-20T19:30:08.087782Z,75.47800000000001 ms,170.0928793103448 ms,56.443 ms,731.082 ms,116
2025-04-20T19:30:08.057427Z,2025-04-20T19:30:08.127017Z,69.59 ms,169.23388034188034 ms,56.443 ms,731.082 ms,117
2025-04-20T19:30:08.101014Z,2025-04-20T19:30:08.175151Z,74.137 ms,168.42797457627117 ms,56.443 ms,731.082 ms,118
2025-04-20T19:30:08.144846Z,2025-04-20T19:30:08.245375Z,100.529 ms,167.8573949579832 ms,56.443 ms,731.082 ms,119
2025-04-20T19:30:08.189521Z,2025-04-20T19:30:08.287731Z,98.21000000000001 ms,167.27700000000002 ms,56.443 ms,731.082 ms,120
2025-04-20T19:30:08.267147Z,2025-04-20T19:30:08.328929Z,61.782 ms,166.4051404958678 ms,56.443 ms,731.082 ms,121
2025-04-20T19:30:08.309442Z,2025-04-20T19:30:08.381975Z,72.533 ms,165.63569672131152 ms,56.443 ms,731.082 ms,122
2025-04-20T19:30:08.350941Z,2025-04-20T19:30:08.419296Z,68.355 ms,164.8447967479675 ms,56.443 ms,731.082 ms,123
2025-04-20T19:30:08.395567Z,2025-04-20T19:30:08.462639Z,67.072 ms,164.05630645161293 ms,56.443 ms,731.082 ms,124
2025-04-20T19:30:08.436725Z,2025-04-20T19:30:08.494697Z,57.972 ms,163.20763200000002 ms,56.443 ms,731.082 ms,125
2025-04-20T19:30:08.474687Z,2025-04-20T19:30:08.534714Z,60.026999999999994 ms,162.38873809523812 ms,56.443 ms,731.082 ms,126
2025-04-20T19:30:08.514943Z,2025-04-20T19:30:08.577691Z,62.748 ms,161.60416535433072 ms,56.443 ms,731.082 ms,127
2025-04-20T19:30:08.555514Z,2025-04-20T19:30:08.617301Z,61.787 ms,160.82434375000003 ms,56.443 ms,731.082 ms,128
2025-04-20T19:30:08.598259Z,2025-04-20T19:30:08.654736Z,56.477 ms,160.01544961240313 ms,56.443 ms,731.082 ms,129
2025-04-20T19:30:08.635920Z,2025-04-20T19:30:08.707132Z,71.212 ms,159.33234615384617 ms,56.443 ms,731.082 ms,130
2025-04-20T19:30:08.688690Z,2025-04-20T19:30:08.745238Z,56.548 ms,158.5477328244275 ms,56.443 ms,731.082 ms,131
2025-04-20T19:30:08.726415Z,2025-04-20T19:30:08.788224Z,61.809000000000005 ms,157.81486363636367 ms,56.443 ms,731.082 ms,132
2025-04-20T19:30:08.764199Z,2025-04-20T19:30:08.821428Z,57.229 ms,157.05857894736843 ms,56.443 ms,731.082 ms,133
2025-04-20T19:30:08.802666Z,2025-04-20T19:30:08.863793Z,61.127 ms,156.34267164179104 ms,56.443 ms,731.082 ms,134
2025-04-20T19:30:08.840847Z,2025-04-20T19:30:08.900873Z,60.026 ms,155.62921481481482 ms,56.443 ms,731.082 ms,135
2025-04-20T19:30:08.882099Z,2025-04-20T19:30:08.936841Z,54.742 ms,154.88739705882355 ms,54.742 ms,731.082 ms,136
2025-04-20T19:30:08.919564Z,2025-04-20T19:30:08.972585Z,53.021 ms,154.1438467153285 ms,53.021 ms,731.082 ms,137
2025-04-20T19:30:08.955276Z,2025-04-20T19:30:09.013906Z,58.63 ms,153.45171739130436 ms,53.021 ms,731.082 ms,138
2025-04-20T19:30:08.990838Z,2025-04-20T19:30:09.050009Z,59.171 ms,152.77343884892088 ms,53.021 ms,731.082 ms,139
2025-04-20T19:30:09.028715Z,2025-04-20T19:30:09.111419Z,82.704 ms,152.27294285714288 ms,53.021 ms,731.082 ms,140
2025-04-20T19:30:09.094334Z,2025-04-20T19:30:09.148297Z,53.962999999999994 ms,151.57570921985817 ms,53.021 ms,731.082 ms,141
2025-04-20T19:30:09.130492Z,2025-04-20T19:30:09.185000Z,54.508 ms,150.89213380281691 ms,53.021 ms,731.082 ms,142
2025-04-20T19:30:09.166807Z,2025-04-20T19:30:09.223964Z,57.157 ms,150.23664335664336 ms,53.021 ms,731.082 ms,143
2025-04-20T19:30:09.204837Z,2025-04-20T19:30:09.261819Z,56.982 ms,149.58904166666667 ms,53.021 ms,731.082 ms,144
2025-04-20T19:30:09.243224Z,2025-04-20T19:30:09.298670Z,55.446000000000005 ms,148.93977931034485 ms,53.021 ms,731.082 ms,145
2025-04-20T19:30:09.280046Z,2025-04-20T19:30:09.335087Z,55.041 ms,148.2966369863014 ms,53.021 ms,731.082 ms,146
2025-04-20T19:30:09.317154Z,2025-04-20T19:30:09.371153Z,53.998999999999995 ms,147.65515646258507 ms,53.021 ms,731.082 ms,147
2025-04-20T19:30:09.353279Z,2025-04-20T19:30:09.408113Z,54.834 ms,147.0279864864865 ms,53.021 ms,731.082 ms,148
2025-04-20T19:30:09.389481Z,2025-04-20T19:30:09.444730Z,55.249 ms,146.4120201342282 ms,53.021 ms,731.082 ms,149
2025-04-20T19:30:09.426103Z,2025-04-20T19:30:09.494060Z,67.95700000000001 ms,145.88898666666665 ms,53.021 ms,731.082 ms,150
2025-04-20T19:30:09.475763Z,2025-04-20T19:30:09.534132Z,58.369 ms,145.30938410596028 ms,53.021 ms,731.082 ms,151
2025-04-20T19:30:09.512525Z,2025-04-20T19:30:09.574386Z,61.861 ms,144.76038157894737 ms,53.021 ms,731.082 ms,152
2025-04-20T19:30:09.549689Z,2025-04-20T19:30:09.605614Z,55.925000000000004 ms,144.17975816993464 ms,53.021 ms,731.082 ms,153
2025-04-20T19:30:09.585948Z,2025-04-20T19:30:09.642303Z,56.355000000000004 ms,143.60946753246753 ms,53.021 ms,731.082 ms,154
2025-04-20T19:30:09.624234Z,2025-04-20T19:30:09.679562Z,55.328 ms,143.03990967741933 ms,53.021 ms,731.082 ms,155
2025-04-20T19:30:09.661265Z,2025-04-20T19:30:09.720032Z,58.767 ms,142.49969871794872 ms,53.021 ms,731.082 ms,156
2025-04-20T19:30:09.698022Z,2025-04-20T19:30:09.756945Z,58.923 ms,141.96736305732483 ms,53.021 ms,731.082 ms,157
2025-04-20T19:31:00.387334Z,2025-04-20T19:31:00.458374Z,71.04 ms,141.51845569620252 ms,53.021 ms,731.082 ms,158
2025-04-20T19:31:00.419880Z,2025-04-20T19:31:00.492658Z,72.77799999999999 ms,141.0861257861635 ms,53.021 ms,731.082 ms,159
